縣市,行政區別,鄰里,區域別代碼,總統候選人1,總統候選人1_得票數,總統候選人2,總統候選人2_得票數,總統候選人3,總統候選人3_得票數,總統候選人4,總統候選人4_得票數,總統候選人5,總統候選人5_得票數,總統候選人6,總統候選人6_得票數,總統候選人7,總統候選人7_得票數,總統候選人8,總統候選人8_得票數,總統候選人9,總統候選人9_得票數,總統候選人10,總統候選人10_得票數,總統候選人有效票數A,總統候選人無效票數B,總統候選人投票數C,總統候選人選舉人數G,區域立委候選人1＿候選人名稱,區域立委候選人1＿黨籍,區域立委候選人1_得票數,區域立委候選人2＿候選人名稱,區域立委候選人2＿黨籍,區域立委候選人2_得票數,區域立委候選人3＿候選人名稱,區域立委候選人3＿黨籍,區域立委候選人3_得票數,區域立委候選人4＿候選人名稱,區域立委候選人4＿黨籍,區域立委候選人4_得票數,區域立委候選人5＿候選人名稱,區域立委候選人5＿黨籍,區域立委候選人5_得票數,區域立委候選人6＿候選人名稱,區域立委候選人6＿黨籍,區域立委候選人6_得票數,區域立委候選人7＿候選人名稱,區域立委候選人7＿黨籍,區域立委候選人7_得票數,區域立委候選人8＿候選人名稱,區域立委候選人8＿黨籍,區域立委候選人8_得票數,區域立委候選人9＿候選人名稱,區域立委候選人9＿黨籍,區域立委候選人9_得票數,區域立委候選人10＿候選人名稱,區域立委候選人10＿黨籍,區域立委候選人10_得票數,區域立委候選人11＿候選人名稱,區域立委候選人11＿黨籍,區域立委候選人11_得票數,區域立委候選人12＿候選人名稱,區域立委候選人12＿黨籍,區域立委候選人12_得票數,區域立委有效票數A,區域立委無效票數B,區域立委投票數C,區域立委選舉人數G,"不分區政黨(1)

民主進步黨","不分區政黨(2)

親民黨","不分區政黨(3)

自由台灣黨","不分區政黨(4)

和平鴿聯盟黨","不分區政黨(5)

軍公教聯盟黨","不分區政黨(6)

民國黨","不分區政黨(7)

信心希望聯盟","不分區政黨(8)

中華統一促進黨","不分區政黨(9)

中國國民黨","不分區政黨(10)

台灣團結聯盟","不分區政黨(11)

時代力量","不分區政黨(12)

大愛憲改聯盟","不分區政黨(13)

綠黨社會民主黨聯盟","不分區政黨(14)

台灣獨立黨","不分區政黨(15)

無黨團結聯盟","不分區政黨(16)

新黨","不分區政黨(17)

健保免費連線","不分區政黨(18)

樹黨",不分區政黨有效票數A,不分區政黨無效票數B,不分區政黨投票數C,不分區政黨選舉人數G
臺北市,大同區,大有里,63000060009,朱立倫/王如玄,712,蔡英文/陳建仁,1928,宋楚瑜/徐欣瑩,314,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,20,陳民乾,無黨籍,11,吳俊德,無黨籍,55,林幸蓉,無黨籍,22,潘懷宗,無黨籍,931,姚文智,民主進步黨,1847,陳建斌,無黨籍,5,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1531,196,6,4,11,25,36,4,644,76,206,4,78,9,7,82,9,18,0,0,0,0
臺北市,大同區,延平里,63000060010,朱立倫/王如玄,695,蔡英文/陳建仁,1440,宋楚瑜/徐欣瑩,307,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,15,陳民乾,無黨籍,9,吳俊德,無黨籍,42,林幸蓉,無黨籍,26,潘懷宗,無黨籍,918,姚文智,民主進步黨,1370,陳建斌,無黨籍,6,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1133,156,6,2,10,37,40,5,599,54,158,1,76,6,11,114,7,16,0,0,0,0
臺北市,大同區,建功里,63000060003,朱立倫/王如玄,774,蔡英文/陳建仁,1625,宋楚瑜/徐欣瑩,254,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,18,陳民乾,無黨籍,11,吳俊德,無黨籍,62,林幸蓉,無黨籍,34,潘懷宗,無黨籍,899,姚文智,民主進步黨,1557,陳建斌,無黨籍,9,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1316,144,4,1,11,38,47,7,619,70,157,2,56,4,5,125,6,27,0,0,0,0
臺北市,大同區,建明里,63000060002,朱立倫/王如玄,542,蔡英文/陳建仁,1269,宋楚瑜/徐欣瑩,207,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,14,陳民乾,無黨籍,8,吳俊德,無黨籍,40,林幸蓉,無黨籍,29,潘懷宗,無黨籍,656,姚文智,民主進步黨,1190,陳建斌,無黨籍,3,,,0,,,0,,,0,,,0,,,0,0,0,0,0,978,101,3,8,5,21,34,9,468,69,118,1,57,3,6,102,4,12,0,0,0,0
臺北市,大同區,建泰里,63000060004,朱立倫/王如玄,570,蔡英文/陳建仁,1419,宋楚瑜/徐欣瑩,203,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,11,陳民乾,無黨籍,7,吳俊德,無黨籍,41,林幸蓉,無黨籍,17,潘懷宗,無黨籍,713,姚文智,民主進步黨,1341,陳建斌,無黨籍,6,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1122,110,6,1,8,31,33,2,485,64,145,1,60,4,12,88,5,14,0,0,0,0
臺北市,大同區,揚雅里,63000060019,朱立倫/王如玄,513,蔡英文/陳建仁,1433,宋楚瑜/徐欣瑩,225,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,13,陳民乾,無黨籍,9,吳俊德,無黨籍,44,林幸蓉,無黨籍,18,潘懷宗,無黨籍,678,姚文智,民主進步黨,1375,陳建斌,無黨籍,7,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1146,118,4,2,5,25,23,8,486,58,142,2,57,5,2,63,5,13,0,0,0,0
臺北市,大同區,斯文里,63000060020,朱立倫/王如玄,792,蔡英文/陳建仁,2047,宋楚瑜/徐欣瑩,314,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,38,陳民乾,無黨籍,15,吳俊德,無黨籍,41,林幸蓉,無黨籍,35,潘懷宗,無黨籍,998,姚文智,民主進步黨,1954,陳建斌,無黨籍,8,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1635,176,17,9,20,51,41,7,697,77,202,4,70,6,12,92,14,21,0,0,0,0
臺北市,大同區,星明里,63000060007,朱立倫/王如玄,942,蔡英文/陳建仁,2034,宋楚瑜/徐欣瑩,367,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,29,陳民乾,無黨籍,15,吳俊德,無黨籍,67,林幸蓉,無黨籍,33,潘懷宗,無黨籍,1214,姚文智,民主進步黨,1915,陳建斌,無黨籍,8,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1588,194,10,7,13,51,69,11,768,94,228,3,92,7,11,153,7,28,0,0,0,0
臺北市,大同區,景星里,63000060014,朱立倫/王如玄,422,蔡英文/陳建仁,1034,宋楚瑜/徐欣瑩,147,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,7,陳民乾,無黨籍,5,吳俊德,無黨籍,20,林幸蓉,無黨籍,18,潘懷宗,無黨籍,539,姚文智,民主進步黨,986,陳建斌,無黨籍,4,,,0,,,0,,,0,,,0,,,0,0,0,0,0,821,81,9,4,5,17,20,5,369,41,116,1,36,2,5,54,4,10,0,0,0,0
臺北市,大同區,朝陽里,63000060006,朱立倫/王如玄,693,蔡英文/陳建仁,1646,宋楚瑜/徐欣瑩,276,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,16,陳民乾,無黨籍,15,吳俊德,無黨籍,44,林幸蓉,無黨籍,38,潘懷宗,無黨籍,880,姚文智,民主進步黨,1554,陳建斌,無黨籍,11,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1300,154,5,5,7,34,28,13,578,83,171,0,70,5,6,119,11,18,0,0,0,0
臺北市,大同區,民權里,63000060013,朱立倫/王如玄,1050,蔡英文/陳建仁,2252,宋楚瑜/徐欣瑩,371,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,29,陳民乾,無黨籍,16,吳俊德,無黨籍,87,林幸蓉,無黨籍,38,潘懷宗,無黨籍,1304,姚文智,民主進步黨,2116,陳建斌,無黨籍,10,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1763,191,10,5,27,45,56,10,895,103,234,4,102,5,9,172,10,25,0,0,0,0
臺北市,大同區,永樂里,63000060005,朱立倫/王如玄,797,蔡英文/陳建仁,2033,宋楚瑜/徐欣瑩,318,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,16,陳民乾,無黨籍,14,吳俊德,無黨籍,49,林幸蓉,無黨籍,27,潘懷宗,無黨籍,1016,姚文智,民主進步黨,1935,陳建斌,無黨籍,8,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1568,157,7,2,14,36,53,12,691,78,235,3,102,7,4,131,10,32,0,0,0,0
臺北市,大同區,玉泉里,63000060001,朱立倫/王如玄,529,蔡英文/陳建仁,1058,宋楚瑜/徐欣瑩,154,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,14,陳民乾,無黨籍,8,吳俊德,無黨籍,30,林幸蓉,無黨籍,14,潘懷宗,無黨籍,637,姚文智,民主進步黨,981,陳建斌,無黨籍,8,,,0,,,0,,,0,,,0,,,0,0,0,0,0,829,90,9,1,5,17,23,4,427,50,120,2,52,3,7,86,1,12,0,0,0,0
臺北市,大同區,老師里,63000060024,朱立倫/王如玄,839,蔡英文/陳建仁,2402,宋楚瑜/徐欣瑩,346,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,28,陳民乾,無黨籍,7,吳俊德,無黨籍,53,林幸蓉,無黨籍,26,潘懷宗,無黨籍,1129,姚文智,民主進步黨,2288,陳建斌,無黨籍,8,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1953,172,8,2,12,51,46,13,754,90,234,5,85,3,12,110,9,22,0,0,0,0
臺北市,大同區,至聖里,63000060022,朱立倫/王如玄,1375,蔡英文/陳建仁,2985,宋楚瑜/徐欣瑩,476,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,36,陳民乾,無黨籍,14,吳俊德,無黨籍,103,林幸蓉,無黨籍,37,潘懷宗,無黨籍,1731,姚文智,民主進步黨,2811,陳建斌,無黨籍,15,,,0,,,0,,,0,,,0,,,0,0,0,0,0,2389,254,12,4,14,59,88,27,1096,123,322,2,136,13,15,222,11,32,0,0,0,0
臺北市,大同區,蓬萊里,63000060016,朱立倫/王如玄,770,蔡英文/陳建仁,1813,宋楚瑜/徐欣瑩,304,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,25,陳民乾,無黨籍,9,吳俊德,無黨籍,59,林幸蓉,無黨籍,47,潘懷宗,無黨籍,993,姚文智,民主進步黨,1699,陳建斌,無黨籍,7,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1368,166,11,6,8,29,50,6,674,84,222,1,90,6,3,113,11,32,0,0,0,0
臺北市,大同區,鄰江里,63000060021,朱立倫/王如玄,1023,蔡英文/陳建仁,2638,宋楚瑜/徐欣瑩,353,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,28,陳民乾,無黨籍,11,吳俊德,無黨籍,57,林幸蓉,無黨籍,26,潘懷宗,無黨籍,1320,姚文智,民主進步黨,2515,陳建斌,無黨籍,10,,,0,,,0,,,0,,,0,,,0,0,0,0,0,2138,193,7,9,10,41,62,13,883,120,249,3,85,7,14,130,14,20,0,0,0,0
臺北市,大同區,重慶里,63000060025,朱立倫/王如玄,1194,蔡英文/陳建仁,2343,宋楚瑜/徐欣瑩,397,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,45,陳民乾,無黨籍,10,吳俊德,無黨籍,81,林幸蓉,無黨籍,27,潘懷宗,無黨籍,1525,姚文智,民主進步黨,2162,陳建斌,無黨籍,6,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1813,213,5,5,35,53,81,14,945,82,280,1,122,3,10,231,9,34,0,0,0,0
臺北市,大同區,隆和里,63000060015,朱立倫/王如玄,455,蔡英文/陳建仁,1190,宋楚瑜/徐欣瑩,164,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,16,陳民乾,無黨籍,7,吳俊德,無黨籍,29,林幸蓉,無黨籍,21,潘懷宗,無黨籍,571,姚文智,民主進步黨,1121,陳建斌,無黨籍,5,,,0,,,0,,,0,,,0,,,0,0,0,0,0,952,88,3,0,4,21,30,11,376,43,128,1,47,5,13,60,7,13,0,0,0,0
臺北市,大同區,雙連里,63000060011,朱立倫/王如玄,1437,蔡英文/陳建仁,3409,宋楚瑜/徐欣瑩,540,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,王銘宗,無黨籍,45,陳民乾,無黨籍,17,吳俊德,無黨籍,62,林幸蓉,無黨籍,62,潘懷宗,無黨籍,1811,姚文智,民主進步黨,3284,陳建斌,無黨籍,16,,,0,,,0,,,0,,,0,,,0,0,0,0,0,2709,242,18,7,29,60,74,15,1273,154,386,5,98,11,18,224,19,29,0,0,0,0
臺北市,大安區,仁愛里,63000030005,朱立倫/王如玄,1199,蔡英文/陳建仁,1291,宋楚瑜/徐欣瑩,243,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,37,蔣乃辛,中國國民黨,1238,古文發,無黨籍,6,吳旭智,無黨籍,87,范雲,無黨籍,1008,龎維良,無黨籍,28,趙衍慶,無黨籍,36,林珍妤,無黨籍,23,周芳如,無黨籍,71,蔣慰慈,無黨籍,12,鄭村棋,無黨籍,101,曾獻瑩,無黨籍,59,0,0,0,0,991,141,7,1,8,24,50,23,875,50,141,0,78,1,7,312,6,27,0,0,0,0
臺北市,大安區,仁慈里,63000030002,朱立倫/王如玄,1155,蔡英文/陳建仁,1482,宋楚瑜/徐欣瑩,266,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,48,蔣乃辛,中國國民黨,1177,古文發,無黨籍,6,吳旭智,無黨籍,112,范雲,無黨籍,1161,龎維良,無黨籍,30,趙衍慶,無黨籍,69,林珍妤,無黨籍,23,周芳如,無黨籍,83,蔣慰慈,無黨籍,3,鄭村棋,無黨籍,114,曾獻瑩,無黨籍,60,0,0,0,0,1106,143,6,1,11,43,65,18,801,68,165,2,154,1,6,322,1,23,0,0,0,0
臺北市,大安區,住安里,63000030029,朱立倫/王如玄,1218,蔡英文/陳建仁,1330,宋楚瑜/徐欣瑩,308,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,31,蔣乃辛,中國國民黨,1309,古文發,無黨籍,6,吳旭智,無黨籍,128,范雲,無黨籍,936,龎維良,無黨籍,35,趙衍慶,無黨籍,56,林珍妤,無黨籍,27,周芳如,無黨籍,94,蔣慰慈,無黨籍,7,鄭村棋,無黨籍,91,曾獻瑩,無黨籍,73,0,0,0,0,975,165,4,2,15,50,66,22,896,43,177,7,107,6,10,271,2,33,0,0,0,0
臺北市,大安區,光信里,63000030056,朱立倫/王如玄,1804,蔡英文/陳建仁,2082,宋楚瑜/徐欣瑩,430,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,55,蔣乃辛,中國國民黨,1857,古文發,無黨籍,3,吳旭智,無黨籍,167,范雲,無黨籍,1531,龎維良,無黨籍,49,趙衍慶,無黨籍,86,林珍妤,無黨籍,53,周芳如,無黨籍,128,蔣慰慈,無黨籍,15,鄭村棋,無黨籍,185,曾獻瑩,無黨籍,125,0,0,0,0,1536,242,6,2,24,69,119,23,1271,74,267,6,142,4,11,472,6,39,0,0,0,0
臺北市,大安區,光明里,63000030019,朱立倫/王如玄,741,蔡英文/陳建仁,953,宋楚瑜/徐欣瑩,191,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,16,蔣乃辛,中國國民黨,794,古文發,無黨籍,2,吳旭智,無黨籍,71,范雲,無黨籍,662,龎維良,無黨籍,37,趙衍慶,無黨籍,36,林珍妤,無黨籍,17,周芳如,無黨籍,103,蔣慰慈,無黨籍,2,鄭村棋,無黨籍,63,曾獻瑩,無黨籍,50,0,0,0,0,712,94,6,3,13,32,39,16,567,32,120,1,77,1,7,150,1,19,0,0,0,0
臺北市,大安區,光武里,63000030010,朱立倫/王如玄,1693,蔡英文/陳建仁,1979,宋楚瑜/徐欣瑩,458,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,56,蔣乃辛,中國國民黨,1790,古文發,無黨籍,5,吳旭智,無黨籍,132,范雲,無黨籍,1480,龎維良,無黨籍,50,趙衍慶,無黨籍,102,林珍妤,無黨籍,25,周芳如,無黨籍,140,蔣慰慈,無黨籍,5,鄭村棋,無黨籍,149,曾獻瑩,無黨籍,99,0,0,0,0,1527,256,4,6,17,65,83,30,1176,87,210,2,127,6,15,481,8,29,0,0,0,0
臺北市,大安區,全安里,63000030035,朱立倫/王如玄,1103,蔡英文/陳建仁,1115,宋楚瑜/徐欣瑩,223,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,23,蔣乃辛,中國國民黨,1139,古文發,無黨籍,3,吳旭智,無黨籍,89,范雲,無黨籍,865,龎維良,無黨籍,40,趙衍慶,無黨籍,42,林珍妤,無黨籍,24,周芳如,無黨籍,75,蔣慰慈,無黨籍,3,鄭村棋,無黨籍,52,曾獻瑩,無黨籍,52,0,0,0,0,834,121,5,0,7,27,55,21,761,53,122,2,111,3,3,307,3,9,0,0,0,0
臺北市,大安區,古莊里,63000030014,朱立倫/王如玄,1565,蔡英文/陳建仁,1922,宋楚瑜/徐欣瑩,392,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,53,蔣乃辛,中國國民黨,1647,古文發,無黨籍,4,吳旭智,無黨籍,139,范雲,無黨籍,1351,龎維良,無黨籍,110,趙衍慶,無黨籍,82,林珍妤,無黨籍,36,周芳如,無黨籍,116,蔣慰慈,無黨籍,4,鄭村棋,無黨籍,141,曾獻瑩,無黨籍,143,0,0,0,0,1385,187,7,2,41,78,137,25,1105,90,226,5,149,9,10,364,7,51,0,0,0,0
臺北市,大安區,古風里,63000030013,朱立倫/王如玄,974,蔡英文/陳建仁,1186,宋楚瑜/徐欣瑩,237,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,26,蔣乃辛,中國國民黨,1026,古文發,無黨籍,0,吳旭智,無黨籍,139,范雲,無黨籍,842,龎維良,無黨籍,99,趙衍慶,無黨籍,41,林珍妤,無黨籍,25,周芳如,無黨籍,52,蔣慰慈,無黨籍,4,鄭村棋,無黨籍,47,曾獻瑩,無黨籍,68,0,0,0,0,878,141,6,3,23,54,65,11,712,46,124,0,97,3,2,219,4,26,0,0,0,0
臺北市,大安區,和安里,63000030003,朱立倫/王如玄,1600,蔡英文/陳建仁,1674,宋楚瑜/徐欣瑩,374,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,35,蔣乃辛,中國國民黨,1766,古文發,無黨籍,5,吳旭智,無黨籍,135,范雲,無黨籍,1214,龎維良,無黨籍,48,趙衍慶,無黨籍,86,林珍妤,無黨籍,35,周芳如,無黨籍,80,蔣慰慈,無黨籍,9,鄭村棋,無黨籍,103,曾獻瑩,無黨籍,94,0,0,0,0,1192,191,6,5,15,53,96,21,1156,76,203,3,143,2,12,405,7,59,0,0,0,0
臺北市,大安區,大學里,63000030043,朱立倫/王如玄,2025,蔡英文/陳建仁,2276,宋楚瑜/徐欣瑩,495,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,73,蔣乃辛,中國國民黨,1959,古文發,無黨籍,4,吳旭智,無黨籍,229,范雲,無黨籍,1757,龎維良,無黨籍,93,趙衍慶,無黨籍,70,林珍妤,無黨籍,41,周芳如,無黨籍,75,蔣慰慈,無黨籍,4,鄭村棋,無黨籍,135,曾獻瑩,無黨籍,314,0,0,0,0,1586,224,10,5,42,77,277,25,1394,118,259,5,229,4,9,487,8,61,0,0,0,0
臺北市,大安區,學府里,63000030057,朱立倫/王如玄,790,蔡英文/陳建仁,644,宋楚瑜/徐欣瑩,167,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,23,蔣乃辛,中國國民黨,851,古文發,無黨籍,1,吳旭智,無黨籍,88,范雲,無黨籍,436,龎維良,無黨籍,14,趙衍慶,無黨籍,26,林珍妤,無黨籍,21,周芳如,無黨籍,32,蔣慰慈,無黨籍,3,鄭村棋,無黨籍,28,曾獻瑩,無黨籍,37,0,0,0,0,465,85,5,0,13,27,43,22,568,40,51,2,57,7,2,183,2,21,0,0,0,0
臺北市,大安區,建倫里,63000030050,朱立倫/王如玄,1463,蔡英文/陳建仁,1503,宋楚瑜/徐欣瑩,313,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,45,蔣乃辛,中國國民黨,1507,古文發,無黨籍,4,吳旭智,無黨籍,70,范雲,無黨籍,1192,龎維良,無黨籍,30,趙衍慶,無黨籍,63,林珍妤,無黨籍,31,周芳如,無黨籍,74,蔣慰慈,無黨籍,2,鄭村棋,無黨籍,119,曾獻瑩,無黨籍,91,0,0,0,0,1141,205,5,2,11,36,70,24,997,70,135,5,121,3,7,404,8,23,0,0,0,0
臺北市,大安區,建安里,63000030049,朱立倫/王如玄,1179,蔡英文/陳建仁,1189,宋楚瑜/徐欣瑩,273,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,25,蔣乃辛,中國國民黨,1263,古文發,無黨籍,2,吳旭智,無黨籍,72,范雲,無黨籍,923,龎維良,無黨籍,42,趙衍慶,無黨籍,55,林珍妤,無黨籍,16,周芳如,無黨籍,53,蔣慰慈,無黨籍,8,鄭村棋,無黨籍,81,曾獻瑩,無黨籍,71,0,0,0,0,909,147,4,2,19,29,55,20,771,55,136,0,92,2,8,391,4,18,0,0,0,0
臺北市,大安區,德安里,63000030001,朱立倫/王如玄,1378,蔡英文/陳建仁,1332,宋楚瑜/徐欣瑩,290,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,27,蔣乃辛,中國國民黨,1388,古文發,無黨籍,3,吳旭智,無黨籍,130,范雲,無黨籍,1008,龎維良,無黨籍,33,趙衍慶,無黨籍,53,林珍妤,無黨籍,24,周芳如,無黨籍,73,蔣慰慈,無黨籍,3,鄭村棋,無黨籍,119,曾獻瑩,無黨籍,96,0,0,0,0,1026,163,0,2,18,41,98,22,906,57,119,0,95,1,7,426,1,19,0,0,0,0
臺北市,大安區,敦安里,63000030051,朱立倫/王如玄,1319,蔡英文/陳建仁,1688,宋楚瑜/徐欣瑩,281,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,52,蔣乃辛,中國國民黨,1368,古文發,無黨籍,3,吳旭智,無黨籍,114,范雲,無黨籍,1268,龎維良,無黨籍,51,趙衍慶,無黨籍,57,林珍妤,無黨籍,24,周芳如,無黨籍,88,蔣慰慈,無黨籍,7,鄭村棋,無黨籍,115,曾獻瑩,無黨籍,98,0,0,0,0,1275,168,11,1,15,55,97,25,924,78,179,0,103,5,4,329,6,20,0,0,0,0
臺北市,大安區,敦煌里,63000030053,朱立倫/王如玄,1400,蔡英文/陳建仁,1633,宋楚瑜/徐欣瑩,324,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,40,蔣乃辛,中國國民黨,1456,古文發,無黨籍,8,吳旭智,無黨籍,120,范雲,無黨籍,1256,龎維良,無黨籍,47,趙衍慶,無黨籍,81,林珍妤,無黨籍,24,周芳如,無黨籍,82,蔣慰慈,無黨籍,4,鄭村棋,無黨籍,101,曾獻瑩,無黨籍,83,0,0,0,0,1235,159,5,3,22,50,71,19,1019,72,181,1,112,6,6,369,9,28,0,0,0,0
臺北市,大安區,新龍里,63000030023,朱立倫/王如玄,1968,蔡英文/陳建仁,1375,宋楚瑜/徐欣瑩,411,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,37,蔣乃辛,中國國民黨,1978,古文發,無黨籍,5,吳旭智,無黨籍,241,范雲,無黨籍,968,龎維良,無黨籍,56,趙衍慶,無黨籍,78,林珍妤,無黨籍,22,周芳如,無黨籍,66,蔣慰慈,無黨籍,5,鄭村棋,無黨籍,101,曾獻瑩,無黨籍,152,0,0,0,0,915,158,4,1,26,86,135,32,1287,59,209,5,179,4,10,619,6,41,0,0,0,0
臺北市,大安區,昌隆里,63000030008,朱立倫/王如玄,685,蔡英文/陳建仁,940,宋楚瑜/徐欣瑩,147,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,17,蔣乃辛,中國國民黨,765,古文發,無黨籍,1,吳旭智,無黨籍,43,范雲,無黨籍,705,龎維良,無黨籍,13,趙衍慶,無黨籍,31,林珍妤,無黨籍,21,周芳如,無黨籍,66,蔣慰慈,無黨籍,1,鄭村棋,無黨籍,44,曾獻瑩,無黨籍,35,0,0,0,0,741,82,3,0,5,15,33,7,491,44,110,2,52,5,1,169,1,14,0,0,0,0
臺北市,大安區,正聲里,63000030052,朱立倫/王如玄,1171,蔡英文/陳建仁,1210,宋楚瑜/徐欣瑩,234,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,37,蔣乃辛,中國國民黨,1203,古文發,無黨籍,3,吳旭智,無黨籍,63,范雲,無黨籍,914,龎維良,無黨籍,26,趙衍慶,無黨籍,54,林珍妤,無黨籍,24,周芳如,無黨籍,72,蔣慰慈,無黨籍,5,鄭村棋,無黨籍,101,曾獻瑩,無黨籍,74,0,0,0,0,867,126,4,4,11,28,61,16,805,54,161,4,104,2,5,341,2,32,0,0,0,0
臺北市,大安區,民炤里,63000030004,朱立倫/王如玄,1684,蔡英文/陳建仁,2249,宋楚瑜/徐欣瑩,400,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,48,蔣乃辛,中國國民黨,1805,古文發,無黨籍,9,吳旭智,無黨籍,155,范雲,無黨籍,1748,龎維良,無黨籍,61,趙衍慶,無黨籍,81,林珍妤,無黨籍,28,周芳如,無黨籍,109,蔣慰慈,無黨籍,8,鄭村棋,無黨籍,130,曾獻瑩,無黨籍,127,0,0,0,0,1712,209,9,2,26,53,120,22,1209,104,232,5,155,8,7,440,8,42,0,0,0,0
臺北市,大安區,民輝里,63000030007,朱立倫/王如玄,1483,蔡英文/陳建仁,1939,宋楚瑜/徐欣瑩,412,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,37,蔣乃辛,中國國民黨,1572,古文發,無黨籍,0,吳旭智,無黨籍,115,范雲,無黨籍,1521,龎維良,無黨籍,40,趙衍慶,無黨籍,75,林珍妤,無黨籍,31,周芳如,無黨籍,105,蔣慰慈,無黨籍,7,鄭村棋,無黨籍,100,曾獻瑩,無黨籍,132,0,0,0,0,1485,223,9,3,18,42,130,23,1087,70,202,4,166,9,9,346,7,29,0,0,0,0
臺北市,大安區,永康里,63000030018,朱立倫/王如玄,812,蔡英文/陳建仁,936,宋楚瑜/徐欣瑩,235,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,陳家宏,無黨籍,23,蔣乃辛,中國國民黨,926,古文發,無黨籍,1,吳旭智,無黨籍,66,范雲,無黨籍,691,龎維良,無黨籍,21,趙衍慶,無黨籍,44,林珍妤,無黨籍,18,周芳如,無黨籍,46,蔣慰慈,無黨籍,6,鄭村棋,無黨籍,65,曾獻瑩,無黨籍,59,0,0,0,0,705,132,3,3,8,34,59,9,561,44,121,2,71,4,4,210,6,20,0,0,0,0
